workerid,A,B,percent,read_and_decide_time,quant,read_time_one,response
1,"""pobbit""","""spippy""",35,4176,"""Most""",431,true
1,"""dorder""","""coggon""",33,855,"""Most""",543,true
1,"""isbant""","""unairs""",88,641,"""Few""",502,true
1,"""chevel""","""podden""",62,512,"""More than half""",456,false
1,"""ancits""","""smeath""",48,656,"""Many""",431,true
1,"""shrile""","""athoid""",16,610,"""Many""",424,true
1,"""strant""","""potind""",72,441,"""Most""",472,false
1,"""cosutz""","""spover""",75,553,"""Most""",879,false
1,"""beckel""","""racual""",28,513,"""More than half""",448,true
1,"""fleeve""","""scalfs""",31,1370,"""More than half""",433,true
1,"""devole""","""sholly""",41,551,"""Few""",431,false
1,"""ingell""","""nalill""",36,577,"""Many""",425,true
1,"""russer""","""huttle""",46,591,"""Many""",462,true
1,"""menner""","""nandow""",74,1112,"""Fewer than half""",526,true
1,"""kustle""","""reshix""",55,1097,"""Most""",681,false
1,"""pobbit""","""spippy""",47,529,"""Many""",423,true
1,"""padnet""","""fanely""",46,849,"""Most""",519,true
1,"""puctor""","""recure""",24,519,"""Many""",440,true
1,"""bameta""","""unzast""",78,840,"""Fewer than half""",520,true
1,"""pengyl""","""sedest""",83,594,"""Most""",478,false
1,"""awplor""","""fasees""",44,585,"""Many""",439,true
1,"""chadop""","""shaple""",17,544,"""Many""",464,true
1,"""cather""","""funder""",62,3154,"""Fewer than half""",688,true
1,"""pliper""","""sesare""",80,785,"""Fewer than half""",496,true
1,"""chulks""","""vulhor""",58,735,"""Few""",502,true
1,"""bameta""","""unzast""",70,608,"""Few""",511,true
1,"""strant""","""potind""",8,1377,"""More than half""",447,true
1,"""russer""","""huttle""",97,833,"""More than half""",464,false
1,"""pliper""","""sesare""",90,475,"""More than half""",496,false
1,"""raster""","""movell""",27,511,"""Few""",496,false
1,"""gukbar""","""soarse""",23,599,"""Many""",439,true
1,"""monter""","""melelt""",35,569,"""Few""",640,false
1,"""pengyl""","""sedest""",82,656,"""Many""",752,false
1,"""strant""","""potind""",30,752,"""Few""",456,false
1,"""bameta""","""unzast""",27,983,"""Most""",382,true
1,"""middor""","""drooty""",58,553,"""Most""",478,false
1,"""russer""","""huttle""",71,608,"""Few""",422,true
1,"""menner""","""nandow""",86,664,"""Many""",488,false
1,"""sporer""","""firtly""",34,633,"""Few""",503,false
1,"""boddle""","""molill""",91,632,"""Few""",488,true
1,"""gukbar""","""soarse""",94,929,"""Most""",543,false
1,"""umpond""","""marire""",75,488,"""More than half""",383,false
1,"""hadder""","""ollidy""",96,464,"""Many""",424,false
1,"""isbant""","""unairs""",4,602,"""Most""",431,true
1,"""clidge""","""hensly""",81,553,"""Most""",384,false
1,"""tecker""","""biller""",56,489,"""More than half""",399,false
1,"""bemble""","""squank""",83,504,"""More than half""",400,false
1,"""pirter""","""secent""",77,683,"""More than half""",411,false
1,"""monter""","""melelt""",18,601,"""More than half""",351,true
1,"""pliper""","""sesare""",40,808,"""Most""",464,true
1,"""sporer""","""firtly""",65,711,"""Many""",431,false
1,"""kustle""","""reshix""",2,529,"""Fewer than half""",456,true
2,"""glerb""","""fizzda""",20,5279,"""All""",2151,false
2,"""thonk""","""krangly""",82,2384,"""Some""",920,true
2,"""slarm""","""briddle""",11,1295,"""None""",896,false
2,"""klong""","""nooty""",62,2391,"""All""",1184,false
2,"""dring""","""larfy""",28,969,"""None""",920,false
2,"""floom""","""plerful""",92,2080,"""Some""",1041,true
2,"""blek""","""orkital""",54,1073,"""None""",1047,false
2,"""tenk""","""glurgy""",8,743,"""All""",783,false
2,"""boddle""","""molill""",70,1545,"""Fewer than half""",213,false
2,"""chulks""","""vulhor""",23,832,"""Fewer than half""",1153,true
2,"""devole""","""sholly""",65,760,"""Few""",920,false
2,"""chadop""","""shaple""",80,1255,"""Most""",928,true
2,"""puctor""","""recure""",34,1272,"""Most""",825,false
2,"""puctor""","""recure""",18,736,"""Few""",703,true
2,"""ancits""","""smeath""",3,1536,"""Fewer than half""",1000,true
2,"""beckel""","""racual""",37,984,"""Fewer than half""",1265,true
2,"""birler""","""enciad""",69,600,"""Many""",1144,true
2,"""padnet""","""fanely""",42,831,"""Many""",776,false
2,"""schook""","""jabant""",95,823,"""Many""",768,true
2,"""puggle""","""entand""",12,680,"""Fewer than half""",656,true
2,"""fleeve""","""scalfs""",92,640,"""More than half""",2864,true
2,"""tiklet""","""hullaw""",1,1209,"""Fewer than half""",848,true
2,"""ancits""","""smeath""",64,1185,"""Many""",928,true
2,"""jallem""","""sildal""",55,761,"""Many""",711,true
2,"""awplor""","""fasees""",23,655,"""More than half""",753,false
2,"""devole""","""sholly""",22,657,"""More than half""",1526,false
2,"""shamer""","""bloifs""",65,664,"""Many""",808,true
2,"""chevel""","""podden""",87,568,"""Many""",736,true
2,"""russer""","""huttle""",4,615,"""Most""",649,false
2,"""coamin""","""mucond""",95,697,"""Few""",896,false
2,"""birler""","""enciad""",39,991,"""Few""",712,true
2,"""bemble""","""squank""",66,591,"""Fewer than half""",663,false
2,"""beckel""","""racual""",22,904,"""Few""",640,true
2,"""umpond""","""marire""",90,1787,"""Fewer than half""",880,false
2,"""chadop""","""shaple""",39,633,"""Few""",439,true
2,"""tecker""","""biller""",26,693,"""More than half""",344,false
2,"""mecket""","""plumry""",56,768,"""More than half""",409,true
2,"""pobbit""","""spippy""",94,903,"""Fewer than half""",384,false
2,"""beckel""","""racual""",86,535,"""Many""",521,true
2,"""umpond""","""marire""",33,672,"""Most""",344,false
2,"""shurry""","""preser""",98,552,"""More than half""",329,true
2,"""bameta""","""unzast""",36,591,"""More than half""",392,false
2,"""menner""","""nandow""",64,503,"""Many""",352,true
2,"""awplor""","""fasees""",64,577,"""Many""",357,true
2,"""strant""","""potind""",62,568,"""More than half""",360,true
2,"""pliper""","""sesare""",57,569,"""Many""",360,true
2,"""russer""","""huttle""",14,743,"""More than half""",392,false
2,"""clidge""","""hensly""",74,2575,"""Few""",1312,false
2,"""awplor""","""fasees""",92,4230,"""Few""",752,false
2,"""shurry""","""preser""",36,1095,"""Fewer than half""",544,true
2,"""ingell""","""nalill""",21,840,"""Most""",640,false
2,"""gukbar""","""soarse""",3,720,"""Many""",535,false
2,"""gukbar""","""soarse""",70,493,"""More than half""",336,true
2,"""fleeve""","""scalfs""",6,624,"""Many""",328,false
2,"""hadder""","""ollidy""",8,904,"""Fewer than half""",287,false
2,"""isbant""","""unairs""",93,584,"""Many""",328,true
2,"""middor""","""drooty""",60,505,"""Many""",241,true
2,"""padnet""","""fanely""",7,719,"""Most""",151,false
2,"""pirter""","""secent""",53,791,"""Fewer than half""",632,false
2,"""werner""","""hurmer""",4,1018,"""Fewer than half""",321,true
2,"""shamer""","""bloifs""",85,807,"""Few""",272,false
2,"""fleeve""","""scalfs""",63,640,"""Most""",263,true
2,"""cosutz""","""spover""",9,832,"""Many""",224,false
2,"""shrile""","""athoid""",16,737,"""Fewer than half""",303,true
2,"""cosutz""","""spover""",19,720,"""Fewer than half""",360,true
2,"""devole""","""sholly""",36,768,"""Many""",135,false
2,"""pluset""","""stubad""",40,647,"""More than half""",249,false
2,"""jallem""","""sildal""",59,1799,"""Fewer than half""",129,false
2,"""bameta""","""unzast""",52,887,"""Few""",352,false
2,"""chevel""","""podden""",48,879,"""Most""",112,false
2,"""puctor""","""recure""",40,943,"""Many""",73,false
2,"""puggle""","""entand""",68,2105,"""Many""",121,true
2,"""zetten""","""unfobs""",84,784,"""More than half""",193,true
2,"""menner""","""nandow""",18,680,"""More than half""",1582,false
2,"""pobbit""","""spippy""",28,521,"""More than half""",135,false
2,"""monter""","""melelt""",9,648,"""Fewer than half""",432,true
2,"""chevel""","""podden""",75,728,"""Fewer than half""",359,false
2,"""pengyl""","""sedest""",45,736,"""Fewer than half""",319,true
2,"""tecker""","""biller""",62,641,"""Fewer than half""",248,false
2,"""chevel""","""podden""",6,680,"""More than half""",217,false
2,"""shurry""","""preser""",12,649,"""Many""",512,false
2,"""dorder""","""coggon""",41,1897,"""Few""",143,true
2,"""sporer""","""firtly""",44,1095,"""Most""",151,true
2,"""schook""","""jabant""",58,737,"""Most""",960,true
2,"""coamin""","""mucond""",25,688,"""Fewer than half""",408,false
2,"""schook""","""jabant""",6,880,"""Few""",80,true
2,"""puggle""","""entand""",54,895,"""Most""",103,true
2,"""coamin""","""mucond""",53,608,"""Most""",87,true
2,"""menner""","""nandow""",54,760,"""Fewer than half""",96,false
2,"""beckel""","""racual""",85,663,"""More than half""",136,true
2,"""pengyl""","""sedest""",1,606,"""Many""",112,false
2,"""awplor""","""fasees""",80,960,"""Fewer than half""",112,false
2,"""shurry""","""preser""",67,667,"""Few""",152,false
2,"""raster""","""movell""",35,679,"""Most""",159,false
2,"""monter""","""melelt""",59,616,"""More than half""",121,true
2,"""tiklet""","""hullaw""",1,633,"""Many""",96,false
2,"""ancits""","""smeath""",79,712,"""Most""",144,true
2,"""monter""","""melelt""",93,791,"""Many""",72,true
2,"""kustle""","""reshix""",19,776,"""Many""",89,false
2,"""zetten""","""unfobs""",30,720,"""Fewer than half""",136,true
2,"""raster""","""movell""",66,888,"""Many""",97,true
2,"""werner""","""hurmer""",83,619,"""Most""",233,true
2,"""devole""","""sholly""",29,767,"""Most""",88,false
2,"""menner""","""nandow""",15,1088,"""Most""",88,false
2,"""padnet""","""fanely""",34,753,"""More than half""",97,false
2,"""hadder""","""ollidy""",53,824,"""More than half""",96,true
2,"""tiklet""","""hullaw""",30,728,"""Few""",104,true
2,"""cosutz""","""spover""",89,648,"""More than half""",129,true
2,"""cather""","""funder""",82,792,"""Fewer than half""",96,false
2,"""ingell""","""nalill""",51,729,"""Fewer than half""",121,false
2,"""strant""","""potind""",1,777,"""Few""",129,true
2,"""padnet""","""fanely""",60,800,"""Few""",88,false
2,"""umpond""","""marire""",93,728,"""Few""",104,false
2,"""pengyl""","""sedest""",40,775,"""Few""",88,true
2,"""werner""","""hurmer""",86,640,"""More than half""",87,true
2,"""pluset""","""stubad""",77,689,"""Fewer than half""",88,false
2,"""gukbar""","""soarse""",71,912,"""Few""",144,false
2,"""fleeve""","""scalfs""",5,840,"""Few""",104,true
2,"""chevel""","""podden""",71,599,"""Few""",87,false
2,"""pliper""","""sesare""",5,833,"""Few""",88,true
2,"""mecket""","""plumry""",77,672,"""Most""",87,true
2,"""coamin""","""mucond""",27,791,"""Many""",64,false
2,"""coppar""","""hunene""",51,657,"""Many""",72,true
2,"""zetten""","""unfobs""",68,993,"""Most""",71,true
2,"""isbant""","""unairs""",77,1152,"""Few""",103,false
2,"""pluset""","""stubad""",28,1008,"""Most""",120,false
2,"""hadder""","""ollidy""",22,828,"""Few""",104,true
2,"""middor""","""drooty""",82,681,"""More than half""",89,true
2,"""raster""","""movell""",35,784,"""Few""",57,true
2,"""cather""","""funder""",92,744,"""Few""",72,false
2,"""middor""","""drooty""",76,648,"""Most""",79,true
2,"""cosutz""","""spover""",73,529,"""Most""",56,true
2,"""tiklet""","""hullaw""",94,632,"""More than half""",72,true
2,"""zetten""","""unfobs""",98,632,"""Few""",57,true
2,"""zetten""","""unfobs""",48,712,"""Many""",176,false
2,"""russer""","""huttle""",96,670,"""Many""",105,true
2,"""spunge""","""wenple""",64,1216,"""More than half""",64,true
2,"""birler""","""enciad""",24,815,"""Most""",88,false
2,"""isbant""","""unairs""",41,865,"""Most""",80,false
2,"""strant""","""potind""",21,848,"""Fewer than half""",79,true
2,"""russer""","""huttle""",76,815,"""Fewer than half""",71,false
2,"""sporer""","""firtly""",85,863,"""Many""",72,true
2,"""monter""","""melelt""",47,1032,"""Few""",66,true
2,"""shamer""","""bloifs""",26,601,"""Fewer than half""",70,true
2,"""bemble""","""squank""",93,680,"""Few""",73,false
2,"""strant""","""potind""",94,720,"""Many""",64,true
2,"""clidge""","""hensly""",42,712,"""Fewer than half""",73,true
2,"""chulks""","""vulhor""",88,1824,"""More than half""",80,true
2,"""clidge""","""hensly""",84,648,"""Many""",73,true
2,"""pengyl""","""sedest""",96,553,"""Most""",64,true
2,"""pluset""","""stubad""",14,880,"""Few""",72,true
2,"""kustle""","""reshix""",80,719,"""More than half""",55,true
2,"""chulks""","""vulhor""",93,879,"""Many""",70,true
2,"""strant""","""potind""",71,519,"""Most""",112,true
2,"""cosutz""","""spover""",30,831,"""Few""",64,true
2,"""boddle""","""molill""",39,697,"""Most""",64,false
2,"""birler""","""enciad""",95,1696,"""Fewer than half""",88,false
2,"""shrile""","""athoid""",7,920,"""Few""",74,true
2,"""pobbit""","""spippy""",17,808,"""Many""",63,false
2,"""ingell""","""nalill""",83,1137,"""Many""",87,false
2,"""boddle""","""molill""",17,880,"""More than half""",88,false
2,"""sporer""","""firtly""",8,832,"""Few""",71,true
2,"""chadop""","""shaple""",17,2408,"""Fewer than half""",56,true
2,"""cather""","""funder""",13,1144,"""More than half""",160,false
2,"""cather""","""funder""",94,648,"""Many""",288,true
2,"""gukbar""","""soarse""",94,689,"""Most""",80,true
2,"""ancits""","""smeath""",72,639,"""More than half""",247,true
2,"""boddle""","""molill""",86,669,"""Many""",400,true
2,"""ingell""","""nalill""",91,793,"""Few""",448,false
2,"""shrile""","""athoid""",60,760,"""Most""",368,true
2,"""umpond""","""marire""",24,512,"""Many""",344,false
2,"""birler""","""enciad""",24,543,"""More than half""",536,false
2,"""fleeve""","""scalfs""",33,564,"""Fewer than half""",335,true
2,"""shrile""","""athoid""",53,672,"""Many""",257,true
2,"""pobbit""","""spippy""",42,1039,"""Few""",511,true
2,"""kustle""","""reshix""",55,663,"""Most""",335,true
2,"""hadder""","""ollidy""",32,1240,"""Many""",137,false
2,"""jallem""","""sildal""",45,657,"""More than half""",384,false
2,"""bemble""","""squank""",47,976,"""Most""",128,true
2,"""schook""","""jabant""",63,1213,"""More than half""",152,true
2,"""bameta""","""unzast""",93,631,"""Many""",88,true
2,"""hadder""","""ollidy""",69,856,"""Most""",88,true
2,"""schook""","""jabant""",6,784,"""Fewer than half""",88,true
2,"""gukbar""","""soarse""",24,864,"""Fewer than half""",120,true
2,"""spunge""","""wenple""",29,695,"""Fewer than half""",120,true
2,"""raster""","""movell""",35,567,"""More than half""",321,false
2,"""pliper""","""sesare""",1,622,"""More than half""",288,false
2,"""shamer""","""bloifs""",59,695,"""Most""",279,true
2,"""coppar""","""hunene""",27,672,"""More than half""",376,false
2,"""puctor""","""recure""",78,592,"""Fewer than half""",329,false
2,"""dorder""","""coggon""",51,727,"""Many""",312,true
2,"""kustle""","""reshix""",10,591,"""Fewer than half""",352,false
2,"""pluset""","""stubad""",91,1463,"""Many""",952,true
2,"""pliper""","""sesare""",18,727,"""Most""",599,false
2,"""shamer""","""bloifs""",78,520,"""More than half""",368,true
2,"""isbant""","""unairs""",47,640,"""More than half""",272,false
2,"""pirter""","""secent""",15,584,"""Many""",279,false
2,"""clidge""","""hensly""",70,505,"""Most""",287,true
2,"""puggle""","""entand""",18,536,"""Few""",256,true
2,"""middor""","""drooty""",49,584,"""Fewer than half""",247,true
2,"""pirter""","""secent""",29,629,"""More than half""",231,false
2,"""russer""","""huttle""",34,712,"""Few""",296,true
2,"""sporer""","""firtly""",52,681,"""Fewer than half""",224,false
2,"""raster""","""movell""",69,592,"""Fewer than half""",288,false
2,"""dorder""","""coggon""",30,856,"""More than half""",288,false
2,"""spunge""","""wenple""",7,689,"""Many""",391,false
2,"""boddle""","""molill""",94,647,"""Few""",272,false
2,"""pirter""","""secent""",37,1352,"""Few""",280,true
2,"""umpond""","""marire""",43,952,"""More than half""",256,false
2,"""coppar""","""hunene""",23,624,"""Few""",264,true
2,"""puggle""","""entand""",69,536,"""More than half""",336,true
2,"""coamin""","""mucond""",75,480,"""More than half""",372,true
2,"""chadop""","""shaple""",30,1346,"""Many""",248,false
2,"""shrile""","""athoid""",83,856,"""More than half""",312,true
2,"""pengyl""","""sedest""",58,680,"""More than half""",256,true
2,"""tiklet""","""hullaw""",86,431,"""Most""",215,true
2,"""menner""","""nandow""",32,648,"""Few""",216,true
2,"""pliper""","""sesare""",64,849,"""Fewer than half""",216,false
2,"""bameta""","""unzast""",49,685,"""Most""",215,false
2,"""padnet""","""fanely""",79,745,"""Fewer than half""",175,false
2,"""mecket""","""plumry""",10,567,"""Few""",224,true
2,"""dorder""","""coggon""",11,649,"""Most""",192,false
2,"""bemble""","""squank""",63,496,"""Many""",256,true
2,"""pirter""","""secent""",14,624,"""Most""",176,false
2,"""werner""","""hurmer""",28,905,"""Many""",210,false
2,"""kustle""","""reshix""",61,569,"""Few""",192,false
2,"""monter""","""melelt""",66,488,"""Most""",216,true
2,"""ingell""","""nalill""",11,591,"""More than half""",208,false
